,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
3230,1,0,1,1,63,1,0,19.55,1245.6,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
3231,0,0,0,0,15,1,0,84.45,1287.85,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
3232,1,0,1,1,36,1,0,53.65,1939.35,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
3233,1,1,1,0,4,0,1,29.9,118.25,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3234,0,0,1,1,24,1,0,19.7,452.55,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
3235,0,0,0,0,61,0,0,43.7,2696.55,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
3236,1,0,0,0,16,1,0,55.3,875.35,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3237,1,0,1,1,65,1,1,19.85,1267.05,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
3238,0,0,1,1,26,1,0,19.65,494.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
3239,1,0,0,0,16,1,1,49.45,799.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
3240,0,0,1,0,54,1,0,106.55,5763.3,1,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False
3241,1,0,0,0,1,1,0,20.1,20.1,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
3242,1,0,0,1,5,1,0,20.45,106.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
3243,0,0,0,0,19,0,1,39.7,710.05,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
3244,1,0,0,0,10,1,1,54.5,568.2,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3245,0,0,1,1,23,1,0,83.8,1900.25,1,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
3246,1,0,0,0,3,1,0,55.15,159.15,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
3247,0,0,0,0,72,1,1,111.6,8012.75,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
3248,1,1,1,0,10,1,1,86.65,856.65,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3249,0,0,1,1,10,1,1,55.55,551.3,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
3250,1,0,1,0,11,1,1,20.55,184.95,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
3251,0,1,0,0,37,1,1,106.75,4056.75,1,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
3252,1,0,1,1,17,1,1,62.1,1096.65,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
3253,0,0,1,1,36,1,1,104.5,3684.95,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
3254,1,1,0,0,17,1,1,101.8,1752.45,0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
3255,0,1,1,1,66,1,1,110.6,7210.85,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
3256,1,0,1,1,61,1,0,84.9,5264.5,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
3257,1,0,0,0,22,1,1,93.2,2157.3,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
3258,1,0,0,0,1,0,1,24.4,24.4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3259,0,0,0,0,6,1,0,70.55,433.95,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3260,1,0,0,0,31,1,1,78.45,2435.15,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
3261,0,0,1,1,68,1,1,85.0,5607.75,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
3262,0,0,1,1,34,1,0,87.45,2874.15,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
3263,0,0,1,1,52,1,0,85.8,4433.3,0,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
3264,0,0,0,1,10,1,1,91.1,964.35,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
3265,1,0,1,1,29,1,1,70.75,1974.8,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3266,0,0,1,1,72,1,0,20.1,1460.85,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
3267,1,0,1,1,47,1,0,20.05,951.55,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
3268,1,0,1,1,24,1,0,74.8,1821.2,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True
3269,1,0,0,0,65,1,0,24.8,1600.95,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
3270,0,0,0,0,4,1,1,100.85,399.25,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
3271,1,1,1,0,12,1,1,101.35,1218.55,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
3272,1,0,0,0,1,1,1,81.7,81.7,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3273,1,0,0,0,33,1,0,68.25,2171.15,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3274,0,0,0,0,34,1,1,105.1,3634.8,0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
3275,0,0,1,0,14,1,0,20.4,292.4,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
3276,0,0,0,0,4,1,1,79.15,317.25,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3277,1,0,1,1,13,1,0,20.0,218.55,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
3278,0,0,1,1,65,1,1,79.4,5071.9,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
3279,1,0,1,1,23,1,0,57.2,1423.35,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
3280,1,0,1,0,55,1,0,58.6,3068.6,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
3281,1,0,1,0,49,1,1,94.8,4690.65,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False
3282,1,0,1,0,60,1,0,102.5,6157.6,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
3283,0,0,1,1,69,1,1,20.35,1442.65,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
3284,1,0,0,0,40,1,1,84.9,3369.05,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3285,1,0,1,0,67,1,1,69.2,4671.65,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False
3286,1,1,0,0,35,1,1,95.45,3474.05,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
3287,1,0,1,1,19,1,1,100.95,1875.55,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False
3288,0,0,1,1,13,1,0,20.85,272.35,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
3289,0,0,0,1,41,1,1,88.5,3645.05,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
3290,0,0,0,0,4,0,0,35.0,135.75,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
3291,0,0,1,1,24,1,0,55.15,1319.85,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3292,0,0,0,0,5,0,1,50.95,229.4,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
3293,0,0,0,0,5,1,1,64.0,370.25,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
3294,0,0,1,1,1,1,1,69.1,69.1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3295,0,0,1,1,72,1,0,80.2,5714.2,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
3296,0,0,0,0,24,1,1,49.3,1233.25,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
3297,0,0,1,0,42,1,0,84.35,3571.6,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
3298,0,0,0,0,4,1,0,20.05,83.3,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
3299,1,0,0,0,68,1,1,117.2,8035.95,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
3300,0,0,1,1,33,1,0,20.1,579.4,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
3301,0,1,0,0,1,1,1,69.6,69.6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3302,1,0,0,0,31,1,1,103.45,3066.45,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
3303,0,0,0,0,4,1,0,77.95,305.55,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3304,1,1,1,0,69,1,1,109.95,7634.25,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
3305,1,1,0,0,38,1,0,94.75,3653.0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
3306,0,0,1,1,3,1,1,80.0,241.3,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
3307,0,0,1,1,48,1,0,79.65,3870.3,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False
3308,0,0,1,0,15,1,0,25.2,387.9,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
3309,0,0,0,0,25,1,0,19.9,527.5,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
3310,0,1,0,0,1,1,0,78.45,78.45,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3311,0,0,0,0,48,0,1,44.8,2104.55,0,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
3312,1,0,0,0,1,1,0,20.3,20.3,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
3313,1,0,0,0,1,1,0,19.2,19.2,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
3314,0,0,0,0,37,1,0,80.05,3019.1,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
3315,1,1,1,0,66,1,1,107.35,7051.95,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
3316,0,0,1,0,26,0,0,47.85,1190.5,0,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
3317,1,0,1,0,63,1,0,70.8,4448.8,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
3318,1,0,0,0,10,0,0,29.5,255.25,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
3319,0,0,0,0,2,1,1,70.75,146.9,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
3320,1,1,1,0,18,1,1,59.1,1011.05,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
3321,0,0,1,0,64,1,0,25.55,1714.95,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
3322,0,1,0,0,9,1,1,84.45,762.5,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3323,0,0,0,1,28,1,0,20.25,535.35,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
3324,0,0,0,0,1,1,0,75.55,75.55,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3325,1,0,0,0,4,1,1,85.65,338.9,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3326,1,1,0,0,38,1,1,70.15,2497.35,1,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
3327,1,0,1,0,66,1,0,95.3,6273.4,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
3328,0,0,0,0,1,1,1,70.25,70.25,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3329,0,0,1,0,18,1,1,50.3,908.75,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
3330,1,1,0,0,51,1,1,97.8,4913.3,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
3332,1,0,0,0,1,1,0,46.3,46.3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3333,1,0,0,1,12,1,0,19.35,212.3,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
3334,0,0,0,0,41,1,1,106.3,4443.45,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
3335,1,0,0,0,12,1,0,25.0,316.2,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
3336,0,0,1,1,55,1,0,20.3,1079.05,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
3337,0,0,0,0,7,1,1,75.35,564.65,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3338,0,0,0,0,12,1,1,89.4,1095.65,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
3339,0,0,1,1,68,1,0,88.0,6161.9,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
3340,0,1,0,0,5,1,1,83.15,446.05,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3341,0,1,0,0,49,1,0,43.8,2106.05,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3342,1,0,0,0,40,0,0,62.05,2511.55,0,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
3343,0,0,0,0,16,1,0,20.1,318.6,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
3344,1,0,0,0,10,1,1,74.15,811.8,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3345,0,0,1,0,72,1,1,101.35,7323.15,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
3346,0,1,0,0,2,1,1,84.05,186.05,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3347,1,0,1,1,23,1,0,20.9,454.0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
3348,0,1,0,0,71,1,1,105.9,7521.95,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
3349,0,0,1,0,11,1,1,99.5,1056.95,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
3350,1,0,0,0,1,1,1,44.15,44.15,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3351,0,0,0,0,16,1,1,53.9,834.15,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
3352,0,0,0,0,1,1,1,85.45,85.45,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
3353,1,0,1,0,12,1,1,85.05,999.8,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
3354,0,0,0,0,54,0,0,44.1,2369.7,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
3355,0,0,1,0,68,1,0,90.2,6297.65,0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
3356,0,0,1,1,4,1,0,50.85,239.55,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3357,0,0,0,1,1,1,0,59.2,59.2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
3358,1,0,0,0,27,1,0,53.45,1461.45,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
3359,1,0,0,0,21,1,1,19.95,416.4,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
3360,1,0,0,0,13,1,1,83.2,1060.6,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
3361,0,1,0,0,64,1,0,74.65,4869.35,0,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
3362,0,0,0,0,1,1,1,54.9,54.9,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3363,1,0,1,0,57,0,1,57.5,3265.95,0,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
3364,0,0,1,0,21,1,1,103.9,2254.2,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
3365,1,0,0,0,19,1,0,19.65,358.15,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
3366,1,0,1,0,31,1,1,93.8,2939.8,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
3367,1,0,0,0,52,1,1,89.25,4652.4,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
3368,0,0,0,0,46,1,1,94.15,4408.45,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
3369,0,1,0,0,11,1,1,55.6,580.8,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3370,0,0,1,1,53,0,1,48.7,2495.2,0,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
3371,0,0,1,1,11,1,1,19.25,180.3,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
3372,1,1,0,0,57,1,1,104.9,5913.95,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False
3373,0,1,0,0,2,1,1,75.45,158.4,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3374,0,1,0,0,2,1,0,54.85,104.2,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3375,0,0,1,1,71,1,0,19.9,1389.35,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
3376,0,0,1,1,1,1,1,19.4,19.4,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
3377,1,0,1,0,68,1,0,25.05,1629.2,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
3378,1,0,1,0,72,1,0,84.45,6033.1,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
3379,0,0,0,0,2,1,0,19.3,44.4,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
3380,1,1,1,0,1,1,1,95.1,95.1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
3381,0,0,0,0,41,1,1,79.85,3320.75,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False
3382,1,0,1,1,72,1,0,25.55,1867.7,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
3383,1,0,1,0,6,1,1,75.5,438.0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3384,0,0,1,1,4,1,1,73.75,325.45,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3385,1,0,0,0,12,1,1,96.05,1148.1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
3386,0,0,1,0,58,1,1,68.4,3972.25,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
3387,0,0,0,0,7,1,0,20.65,155.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
3388,0,0,1,0,65,1,1,55.15,3673.15,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
3389,1,0,0,0,1,1,1,70.6,70.6,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3390,1,0,1,0,56,1,0,19.95,1126.75,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
3391,1,0,0,0,4,1,0,19.0,73.45,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
3392,0,0,1,1,58,1,1,44.1,2413.05,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
3393,1,0,1,0,62,1,1,107.6,6912.7,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
3394,1,0,0,0,26,1,0,61.55,1581.95,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
3395,1,0,0,0,62,1,0,90.7,5586.45,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
3396,0,0,1,1,58,1,0,99.25,5846.65,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False
3397,0,0,1,0,68,1,1,91.7,6424.7,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
3398,0,0,1,1,61,1,1,100.7,6018.65,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
3399,0,0,0,0,42,1,1,78.45,3373.4,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
3400,1,0,0,0,18,1,0,84.3,1537.9,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3401,0,0,0,0,56,1,1,19.55,1080.55,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
3402,0,0,0,0,4,1,1,88.95,355.2,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
3403,0,0,0,0,4,1,0,20.45,82.85,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
3404,0,0,0,1,35,1,0,55.6,2016.45,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
3405,0,0,1,1,64,1,1,86.8,5327.25,0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3406,0,0,0,0,31,1,0,20.95,683.25,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
3407,0,1,1,0,67,1,1,20.05,1263.05,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
3408,0,0,0,0,4,1,0,50.7,151.3,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
3409,0,1,1,0,70,1,1,113.65,7714.65,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
3410,1,0,0,0,3,1,0,53.4,188.7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3411,1,1,1,0,53,1,1,101.9,5549.4,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
3412,1,0,1,1,2,1,0,59.5,130.5,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
3413,0,0,1,1,29,1,1,87.8,2621.75,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
3414,0,0,0,0,47,0,0,41.9,1875.25,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
3415,0,0,1,1,68,1,1,83.0,5685.8,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
3416,1,0,0,1,12,1,1,69.85,837.5,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
3417,0,0,1,1,8,1,0,56.3,401.5,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
3418,1,0,1,0,54,1,0,109.55,6118.95,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
3419,1,0,1,1,69,1,1,92.15,6480.9,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
3420,0,0,0,0,26,1,1,69.5,1800.05,0,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
3421,0,0,1,0,72,1,1,97.0,7104.2,0,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
3422,0,0,0,0,70,0,1,58.35,4214.25,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
3423,1,0,0,1,1,1,0,50.6,50.6,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3424,1,0,0,0,10,1,1,89.5,863.1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
3425,0,0,1,1,28,1,1,70.4,1992.2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3426,1,0,0,0,1,1,1,69.8,69.8,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
